"UniqueID","Probability1"
12144,0.107997623406818
12145,0.789614427596493
12146,0.979436998898013
12147,0.847722130443623
12148,0.327562476228021
12149,0.934157647437724
12150,0.0332360267798426
12151,0.78665373154077
12152,0.867537025838286
12153,0.0398570642209848
12154,0.796826634732548
12155,0.520254565286898
12156,0.85813152284619
12157,0.88332278905488
12158,0.182738109320987
12159,0.0669959486983382
12160,0.836380700398778
12161,0.758433757982133
12162,0.836767104447602
12163,0.724888262682188
12164,0.407674472338123
12165,0.263295783481262
12166,0.968037045005778
12167,0.77296010587754
12168,0.778404426414706
12169,0.775583878772545
12170,0.334187894998627
12171,0.328663341660767
12172,0.867537025838286
12173,0.90022958205037
12174,0.9540587729732
12175,0.264264345335735
12176,0.260795304128919
12177,0.980798006578614
12178,0.037728966883526
12179,0.307403482023327
12180,0.779366100502155
12181,0.661253739766002
12182,0.820953870767575
12183,0.679355363035598
12184,0.407674472338123
12185,0.616991380468463
12186,0.697448734728829
12187,0.551720324072754
12188,0.744072870717782
12189,0.714437822211221
12190,0.885988471761441
12191,0.552027687813641
12192,0.405912181124567
12193,0.211886579178583
12194,0.278577764592517
12195,0.229399031631842
12196,0.808026420542916
12197,0.0628776257814272
12198,0.224539524583666
12199,0.794529998538347
12200,0.788736439661946
12201,0.99999867946003
12202,0.0696005112359549
12203,0.425342294638533
12204,0.599902432591097
12205,0.994874404972669
12206,0.958791275430958
12207,0.144099720471731
12208,0.872643239787815
12209,0.999995564046918
12210,0.0641906241017845
12211,0.23805208050877
12212,0.553249641876985
12213,0.867537025838286
12214,0.677045179636311
12215,0.907384117537745
12216,0.171053968392444
12217,0.677044531051087
12218,0.232786242175956
12219,0.481846292114244
12220,0.416662259966453
12221,0.695527882341455
12222,0.115850380613143
12223,0.029709038642134
12224,0.643734603288386
12225,0.181971694875081
12226,0.777838967426034
12227,0.968953949742636
12228,0.876507010137647
12229,0.784350002103204
12230,0.907137483441569
12231,0.848629786752976
12232,0.987606447963851
12233,0.37972933881327
12234,0.888395625048799
12235,0.374513513838695
12236,0.781793433964767
12237,0.991670187243729
12238,0.176405786201707
12239,0.502711034065547
12240,0.856545938224637
12241,0.580745662191617
12242,0.162899128373532
12243,0.346178005180692
12244,0.929123029824627
12245,0.816070930650561
12246,0.140000397673388
12247,0.157703951023669
12248,0.954458854698119
12249,0.406322172352603
12250,0.112136991083369
12251,0.211068632649775
12252,0.13749463648373
12253,0.580566608908056
12254,0.730125625315368
12255,0.0123296446666633
12256,0.0510214597340698
12257,0.497489611531103
12258,0.0136053982685949
12259,0.19287315912288
12260,0.972884819945158
12261,0.587722555966201
12262,0.134828908966305
12263,0.869004471872677
12264,0.763227361067428
12265,0.929592192049598
12266,0.043708333790501
12267,0.0496048675668447
12268,0.704406750341519
12269,0.276006370691408
12270,0.669188615841068
12271,0.933808033234965
12272,0.8429780889324
12273,0.423054538644923
12274,0.509132233503204
12275,0.8364390632242
12276,0.0511734339616599
12277,0.111768864334567
12278,0.789717892774141
12279,0.257403686369447
12280,0.440782653510547
12281,0.0987664551566403
12282,0.0123296446666633
12283,0.474364757734977
12284,0.0471792216151676
12285,0.598848101733187
12286,0.429583315460252
12287,0.489648448738779
12288,0.210139785514079
12289,0.5642867933873
12290,0.213386409857954
12291,0.690644770404396
12292,0.328055605648242
12293,0.133752817395946
12294,0.121401080290476
12295,0.229124897208794
12296,0.142055106489874
12297,0.676859182608185
12298,0.26202198667238
12299,0.28085876112964
12300,0.0288162118915187
12301,0.34630824817086
12302,0.0858234475664711
12303,0.367310322617086
12304,0.204258401648441
12305,0.868304147623437
12306,0.0295869332193454
12307,0.348770912117567
12308,0.86911721344787
12309,0.147435214268637
12310,0.955569675541696
12311,0.0232964312493808
12312,0.249556975651011
12313,0.0744055468988515
12314,0.139924486265653
12315,0.352851374424034
12316,0.228005349327946
12317,0.033539702226305
12318,0.106525735789669
12319,0.145499886825098
12320,0.135593853547332
12321,0.0895391836805894
12322,0.972816064736646
12323,0.14229203248456
12324,0.928206524668266
12325,0.171774707097576
12326,0.0701035009315695
12327,0.208671079850637
12328,0.142231798933567
12329,0.0674897550868929
12330,0.148373833764266
12331,0.661899806498858
12332,0.920079629871817
12333,0.0889403792458776
12334,0.247226123675448
12335,0.138673513528448
12336,0.0190558722302359
12337,0.229052546364293
12338,0.0370739605148661
12339,0.541907785161955
12340,0.985434903509154
12341,0.121444572380323
12342,0.141161053303343
12343,0.107711961868883
12344,0.587960487456833
12345,0.263025589006911
12346,0.879665631041855
12347,0.452273342901185
12348,0.977739096180638
12349,0.231193559348769
12350,0.0527593490788901
12351,0.0527426603460624
12352,0.863169614156227
12353,0.979815208004841
12354,0.997978705252038
12355,0.569475918312248
12356,0.147790276643546
12357,0.688193787842393
12358,0.257535430979451
12359,0.296031769007484
12360,0.295336647330574
12361,0.447769389712856
12362,0.281340473438828
12363,0.0160683964266314
12364,0.119081512096122
12365,0.170241446182795
12366,0.63971679664279
12367,0.598848101733187
12368,0.272830838827769
12369,0.0980340881931616
12370,0.175490314285095
12371,0.234973109767483
12372,0.162276088701965
12373,0.300311613533268
12374,0.943442176206205
12375,0.101043912286548
12376,0.0650550422142776
12377,0.309640673455533
12378,0.329165887162711
12379,0.18227655438376
12380,0.249398072757903
12381,0.383401160057196
12382,0.124185696741736
12383,0.163147534252905
12384,0.25995643049656
12385,0.100097432386353
12386,0.0307244925715829
12387,0.0119725318948203
12388,0.413581463316979
12389,0.155311272008067
12390,0.0229808895023903
12391,0.783946664012135
12392,0.95601890586939
12393,0.141515488666497
12394,0.00836411177234794
12395,0.0122760366321321
12396,0.18803773695402
12397,0.141427326256168
12398,0.102868373388455
12399,0.294919511235196
12400,0.121371354192001
12401,0.107737420643645
12402,0.0980984466993807
12403,0.853963628595597
12404,0.0262628896969891
12405,0.123427036810899
12406,0.909428219955412
12407,0.262418488418096
12408,0.386925985827005
12409,0.314755636625684
12410,0.0823862108664637
12411,0.135192277296455
12412,0.033303117874179
12413,0.936174345928171
12414,0.0160289805240663
12415,0.845933821804309
12416,0.231253561542586
12417,0.020793925448945
12418,0.000769928286301438
12419,0.269640828084156
12420,0.157373062206063
12421,0.00770680200275196
12422,0.0482966357191849
12423,0.00664204494413925
12424,0.115128046344276
12425,0.00511928838444563
12426,0.126477889760522
12427,0.0847784566399785
12428,0.30933546191561
12429,0.100325306786363
12430,0.17227117718778
12431,0.111438722788147
12432,0.968498604201749
12433,0.0159088758118194
12434,0.309067133582799
12435,0.0373719720193996
12436,0.22199205062469
12437,0.319816417887285
12438,0.0998617431331111
12439,0.0929372983863857
12440,0.20061748385269
12441,0.15884973878076
12442,0.0183996768901278
12443,0.215322138070272
12444,0.160623710793662
12445,0.104594249831385
12446,0.224545651963643
12447,0.867476968124204
12448,0.921267410322617
12449,0.135730221012083
12450,0.0138961762386061
12451,0.184400335535114
12452,0.156902333322162
12453,0.0337623980283159
12454,0.114929274085624
12455,0.00155728774542621
12456,0.997344761811538
12457,0.0936646509846701
12458,0.0238234320613518
12459,0.163761038800105
12460,0.0215359219613244
12461,0.988232524540114
12462,0.0633548224105595
12463,0.321877721526483
12464,0.0216922265343043
12465,0.0455364855756122
12466,0.818462593589882
12467,0.991902822133962
12468,0.00927161194718458
12469,0.0133696115265754
12470,0.694581497151905
12471,0.901910778709877
12472,0.0981786023799939
12473,0.0119888265244898
12474,0.0983222474532558
12475,0.589619806759327
12476,0.0110621494247063
12477,0.376926806795608
12478,0.430211960906654
12479,0.688219768758825
12480,0.664853491416709
12481,0.682449094985206
12482,0.327139385481157
12483,0.485535739924099
12484,0.0483449719554387
12485,0.383691449678697
12486,0.860450083393224
12487,0.588987063072186
12488,0.232144421493174
12489,0.171088191199926
12490,0.713125172835456
12491,0.714079518238599
12492,0.557228939108687
12493,0.78418313083441
12494,0.276454294467885
12495,0.0310215206149739
12496,0.40378557754292
12497,0.642316350028513
12498,0.920142148428993
12499,0.406009803913934
12500,0.0105543993315416
12501,0.0919752995794974
12502,0.482149742122825
12503,0.0346257972565695
12504,0.626156890578674
12505,0.291529055291526
12506,0.109029428026037
12507,0.911597046937853
12508,0.081698578601011
12509,0.038091155185054
12510,0.228608773785247
12511,0.102958767276988
12512,0.473989639689217
12513,0.325905112780957
12514,0.257499476368399
12515,0.23011402075296
12516,0.195400080549896
12517,0.192246075276155
12518,0.117137026965643
12519,0.299647540935498
12520,0.0956771704899353
12521,0.104452928703199
12522,0.0801136181508037
12523,0.180321521468646
12524,0.113907519383197
12525,0.134135102517993
12526,0.13146621516315
12527,0.045229378790145
12528,0.0538195802019281
12529,0.196162309912333
12530,0.00664916842957774
12531,0.216847762642875
12532,0.122899631002154
12533,0.0963058339728456
12534,0.184105519575956
12535,0.134505717371937
12536,0.114486244250048
12537,0.152851262856153
12538,0.113417484351238
12539,0.153707418113675
12540,0.232809502474049
12541,0.108921088930764
12542,0.161268945970865
12543,0.256174896383282
12544,0.0320258591363833
12545,0.0924272136985962
12546,0.0809307162313717
12547,0.0463730250963196
12548,0.00307861196211413
12549,0.340091923973715
12550,0.411383545149444
12551,0.782726701436254
12552,0.527707828483166
12553,0.221509300788443
12554,0.322111481747664
12555,0.770716316135406
12556,0.754672098769348
12557,0.121572151984727
12558,0.740799846463177
12559,0.902681122774492
12560,0.296158606099172
12561,0.134262759504764
12562,0.305257585657083
12563,0.813510118653489
12564,0.956526913368102
12565,0.40239865184586
12566,0.866152238735539
12567,0.642702431363266
12568,0.862867931885265
12569,0.968958283694704
12570,0.837081113834877
12571,0.678430466797791
12572,0.784345414179358
12573,0.849710039567699
12574,0.164775186230807
12575,0.898108075985621
12576,0.244867177769407
12577,0.824874334012296
12578,0.422993766372255
12579,0.893474872144955
12580,0.314948237309998
12581,0.841938437155443
12582,0.669617909139977
12583,0.367423156634616
12584,0.912700639650466
12585,0.669815514894263
12586,0.85480935702831
12587,0.811024166827195
12588,0.804884575575037
12589,0.293345818840302
12590,0.729615954699851
12591,0.750743636852904
12592,0.813128606479369
12593,0.172315417595856
12594,0.848705680141865
12595,0.811566540535016
12596,0.824980651093601
12597,0.829942520922422
12598,0.151235989624186
12599,0.839490735413687
12600,0.202214757561217
12601,0.636975294187642
12602,0.340381413186313
12603,0.208769972745607
12604,0.251222471547498
12605,0.85480935702831
12606,0.843424150751234
12607,0.359473125584775
12608,0.783774085017755
12609,0.546018371531883
12610,0.220881391578213
12611,0.942903809063431
12612,0.85209669297417
12613,0.218669300097119
12614,0.368007428073482
12615,0.165357948583773
12616,0.360834201121725
12617,0.164775186230807
12618,0.262263940488742
12619,0.928071720804686
12620,0.233040471161855
12621,0.880071384241154
12622,0.16840230347629
12623,0.850369496369072
12624,0.229844312974636
12625,6.69645774994823e-06
12626,0.346582657558945
12627,0.247767495807008
12628,0.265019023349824
12629,0.15045580992324
12630,0.671926075527199
12631,0.271517412426517
12632,0.00411973430567753
12633,0.0766927455420382
12634,0.000362602065296368
12635,0.967809516453903
12636,0.249277483968747
12637,0.202248627225282
12638,0.139659769685895
12639,0.700796175686075
12640,0.462835247522671
12641,0.0618834407833402
12642,0.380835480254734
12643,0.772862770109312
12644,0.37982033670233
12645,0.0857481462375941
12646,0.406384042616758
12647,0.0857481462375941
12648,0.779862207437081
12649,0.756306637394768
12650,0.226608554214584
12651,0.258485400097044
12652,0.0677225982928514
12653,0.870645966469595
12654,0.258905998623246
12655,0.485909355313353
12656,0.727341735378361
12657,0.28088185948687
12658,0.817472071842529
12659,0.285419197177877
